,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1610963,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,,2007,,,,,,,1661,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1,1611612,CHOLERA_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,,,1980,,,,,,,2039,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2,1043,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,1979,,,,,,,1268,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
3,17600,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,1966,,,,,,,8353,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
4,28383,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,4965,4965.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5,29227,CHOLERA_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2011,,,,,,,26 ,,,,1 of 26  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6,30031,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,4490,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7,34098,CHOLERA_0000000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,1986,,,,,,,11915,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
8,36096,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,1977,,,,,,,10403,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
9,38234,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,1985,,,,,,,36,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
10,44703,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,,1995,,,,,,,264,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
11,49967,CHOLERA_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,,,1995,,,,,,,6506,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
12,57012,CHOLERA_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,,,1970,,,,,,,868,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
13,62612,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,1989,,,,,,,141,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
14,63974,CHOLERA_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,3957,3957.0,,,,2014-08-29T13:48:20+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
15,64404,CHOLERA_0000000001,COUNTRY,IRL,YEAR,EUR,Europe,,,2001,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
16,66004,CHOLERA_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,,,1994,,,,,,,1048,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
17,69371,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1980,,,,,,,18,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
18,77323,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1996,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
19,78295,CHOLERA_0000000001,COUNTRY,PRT,YEAR,EUR,Europe,,,1994,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
20,83417,CHOLERA_0000000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,1972,,,,,,,44383,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
21,84461,CHOLERA_0000000001,COUNTRY,USA,YEAR,AMR,Americas,,,2007,,,,,,,7,,,,4 of 7 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
22,94993,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,,1993,,,,,,,13,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
23,96640,CHOLERA_0000000001,COUNTRY,HTI,YEAR,AMR,Americas,,,2016,,,,,,,41421,41421.0,,,,2017-08-23T09:37:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
24,99029,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1990,,,,,,,2071,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
25,99176,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2000,,,,,,,7496,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26,104954,CHOLERA_0000000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,2005,,,,,,,1338,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
27,106842,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2015,,,,,,,2,2.0,,,,2016-09-16T09:32:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
28,109231,CHOLERA_0000000001,COUNTRY,NOR,YEAR,EUR,Europe,,,1989,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
29,110406,CHOLERA_0000000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,1961,,,,,,,1742,,,,,2013-06-11T14:04:28+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
30,123595,CHOLERA_0000000001,COUNTRY,CAN,YEAR,AMR,Americas,,,2008,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
31,125186,CHOLERA_0000000001,COUNTRY,COM,YEAR,AFR,Africa,,,2000,,,,,,,3297,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
32,126326,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,,2005,,,,,,,31719,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
33,126526,CHOLERA_0000000001,COUNTRY,GNQ,YEAR,AFR,Africa,,,2005,,,,,,,6391,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
34,126791,CHOLERA_0000000001,COUNTRY,COM,YEAR,AFR,Africa,,,2008,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
35,129385,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,,,1980,,,,,,,859,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
36,142598,CHOLERA_0000000001,COUNTRY,COG,YEAR,AFR,Africa,,,2005,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
37,144707,CHOLERA_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,,,1997,,,,,,,1709,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
38,145707,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,1951,,,,,,,26,,,,,2013-06-11T14:04:28+02:00,1951,1951-01-01T00:00:00+01:00,1951-12-31T00:00:00+01:00
39,150139,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1964,,,,,,,24,,,,,2013-06-11T14:04:28+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
40,150937,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1974,,,,,,,8,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
41,152314,CHOLERA_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,1991,,,,,,,30648,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
42,156894,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,,2001,,,,,,,2312,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
43,157172,CHOLERA_0000000001,COUNTRY,BLR,YEAR,EUR,Europe,,,1995,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
44,158341,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,,2005,,,,,,,4477,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
45,164150,CHOLERA_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,,,2015,,,,,,,5290,5290.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
46,167013,CHOLERA_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,,,1970,,,,,,,75,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
47,174281,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1980,,,,,,,97,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
48,186269,CHOLERA_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,1980,,,,,,,104,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
49,187304,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,1994,,,,,,,2240,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
50,187446,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,,1991,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
51,188474,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,,1984,,,,,,,2527,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
52,190181,CHOLERA_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,,,1965,,,,,,,42677,,,,,2013-06-11T14:04:28+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
53,195302,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,,1998,,,,,,,18,,,,18 of 18 reported cases are imported.,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
54,199139,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,,2008,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
55,208611,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,1995,,,,,,,2957,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
56,210819,CHOLERA_0000000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,1976,,,,,,,795,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
57,215906,CHOLERA_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1981,,,,,,,469,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
58,217796,CHOLERA_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,1994,,,,,,,34,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
59,217974,CHOLERA_0000000001,COUNTRY,PRT,YEAR,EUR,Europe,,,1975,,,,,,,1066,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
60,221989,CHOLERA_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,,,1999,,,,,,,9973,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
61,222427,CHOLERA_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,,,1972,,,,,,,51,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
62,227900,CHOLERA_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,1964,,,,,,,20186,,,,,2013-06-11T14:04:28+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
63,231930,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,,1993,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
64,233381,CHOLERA_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,,,1994,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
65,233674,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,2001,,,,,,,1300,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
66,242077,CHOLERA_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,,,2011,,,,,,,46,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
67,242666,CHOLERA_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,,,2011,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
68,249708,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,,1996,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
69,253247,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,1996,,,,,,,1464,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
70,257148,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,,1978,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
71,260152,CHOLERA_0000000001,COUNTRY,FIN,YEAR,EUR,Europe,,,2005,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
72,260736,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,,1977,,,,,,,512,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
73,265828,CHOLERA_0000000001,COUNTRY,COD,YEAR,AFR,Africa,,,1991,,,,,,,4066,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
74,268467,CHOLERA_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,,,2007,,,,,,,119,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
75,268522,CHOLERA_0000000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,1993,,,,,,,3564,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
76,277014,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1999,,,,,,,11,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
77,279247,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,,2011,,,,,,,1 ,,,,1 of 1  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
78,287133,CHOLERA_0000000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,1971,,,,,,,56,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
79,289301,CHOLERA_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,,,2013,,,,,,,6,6.0,,,6 imported cases,2014-08-29T13:48:34+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
80,297511,CHOLERA_0000000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,1972,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
81,303583,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,1985,,,,,,,1984,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
82,310367,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1983,,,,,,,14,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
83,311117,CHOLERA_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,,,2008,,,,,,,2911,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
84,311648,CHOLERA_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,,,1994,,,,,,,7821,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
85,324145,CHOLERA_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,,,1994,,,,,,,1094,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
86,328476,CHOLERA_0000000001,COUNTRY,VEN,YEAR,AMR,Americas,,,2013,,,,,,,4,4.0,,,4 imported cases,2014-08-29T13:48:38+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
87,330021,CHOLERA_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,,,2002,,,,,,,27,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
88,334310,CHOLERA_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,2369,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
89,335932,CHOLERA_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,,,1979,,,,,,,438,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
90,348073,CHOLERA_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,,,1999,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
91,348487,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,1973,,,,,,,386,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
92,355973,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,,2015,,,,,,,51,51.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
93,356992,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,,1980,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
94,357342,CHOLERA_0000000001,COUNTRY,BOL,YEAR,AMR,Americas,,,1997,,,,,,,1632,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
95,358558,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,,1989,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
96,358980,CHOLERA_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,1969,,,,,,,557,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
97,363942,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,1967,,,,,,,1629,,,,,2013-06-11T14:04:28+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
98,364010,CHOLERA_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,1990,,,,,,,82,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
99,364451,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,1991,,,,,,,877,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
100,366237,CHOLERA_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,1966,,,,,,,5261,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
101,370007,CHOLERA_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,,,2008,,,,,,,2,,,,2 of 2 reported cases are imported.,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
102,376050,CHOLERA_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,,,2016,,,,,,,355,355.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
103,384593,CHOLERA_0000000001,COUNTRY,NER,YEAR,AFR,Africa,,,2004,,,,,,,2178,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
104,393395,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,,2007,,,,,,,3984,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
105,395566,CHOLERA_0000000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,1983,,,,,,,989,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
106,402933,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,1995,,,,,,,9255,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
107,405740,CHOLERA_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,,,1998,,,,,,,1745,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
108,410971,CHOLERA_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,1981,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
109,410986,CHOLERA_0000000001,COUNTRY,CAN,YEAR,AMR,Americas,,,2007,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
110,417016,CHOLERA_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,,,1980,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
111,417975,CHOLERA_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2001,,,,,,,2567,,,,,2013-06-11T14:04:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
112,418154,CHOLERA_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,,,1971,,,,,,,265,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
113,424228,CHOLERA_0000000001,COUNTRY,BWA,YEAR,AFR,Africa,,,2009,,,,,,,15,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
114,429507,CHOLERA_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,,,1980,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
115,457272,CHOLERA_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2014,,,,,,,2,2.0,,,,2015-10-02T09:47:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
116,461035,CHOLERA_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1992,,,,,,,17,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
117,463033,CHOLERA_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,1977,,,,,,,383,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
118,463180,CHOLERA_0000000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,5,5.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
