,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
114,356750,MALARIA_CONF_CASES,COUNTRY,SLE,AFR,YEAR,Africa,,2012,,,,,,,,1 537 322,1537322.0,,,,2023-05-10T14:47:57+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
115,357164,MALARIA_CONF_CASES,COUNTRY,CPV,AFR,YEAR,Africa,,2010,,,,,,,,47,47.0,,,,2023-05-10T14:47:58+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
116,359634,MALARIA_CONF_CASES,COUNTRY,SUR,AMR,YEAR,Americas,,2009,,,,,,,,2 499,2499.0,,,,2023-05-10T14:47:55+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
117,360451,MALARIA_CONF_CASES,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2020,,,,,,,,1 819,1819.0,,,,2023-05-10T14:47:55+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
118,363017,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2003,,,,,,,,23 562,23562.0,,,,2023-05-10T14:47:55+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
119,365225,MALARIA_CONF_CASES,REGION,AFR,,YEAR,,,2021,,,,,,,,161 968 274,161968274.0,,,,2023-05-10T14:48:10+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
120,367046,MALARIA_CONF_CASES,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,69 798,69798.0,,,,2023-05-10T14:48:02+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
121,367417,MALARIA_CONF_CASES,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2002,,,,,,,,25 520,25520.0,,,,2023-05-10T14:47:57+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
122,368528,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2013,,,,,,,,1 645 167,1645167.0,,,,2023-05-10T14:48:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
123,372522,MALARIA_CONF_CASES,COUNTRY,COD,AFR,YEAR,Africa,,2018,,,,,,,,16 972 207,16972207.0,,,,2023-05-10T14:48:19+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
124,376476,MALARIA_CONF_CASES,COUNTRY,PAN,AMR,YEAR,Americas,,2002,,,,,,,,2 244,2244.0,,,,2023-05-10T14:48:15+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
125,381192,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2010,,,,,,,,2 482,2482.0,,,,2023-05-10T14:47:55+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
126,382389,MALARIA_CONF_CASES,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2003,,,,,,,,177 530,177530.0,,,,2023-05-10T14:47:55+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
127,383221,MALARIA_CONF_CASES,COUNTRY,GUF,AMR,YEAR,Americas,,2004,,,,,,,,3 038,3038.0,,,,2023-05-10T14:48:16+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
128,396170,MALARIA_CONF_CASES,COUNTRY,BEN,AFR,YEAR,Africa,,2011,,,,,,,,422 968,422968.0,,,,2023-05-10T14:48:07+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
129,398514,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2017,,,,,,,,985 852,985852.0,,,,2023-05-10T14:48:03+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
130,398697,MALARIA_CONF_CASES,COUNTRY,KGZ,EUR,YEAR,Europe,,2003,,,,,,,,468,468.0,,,,2023-05-10T14:47:58+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
131,400381,MALARIA_CONF_CASES,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2005,,,,,,,,19 496,19496.0,,,,2023-05-10T14:48:20+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
132,401047,MALARIA_CONF_CASES,COUNTRY,CIV,AFR,YEAR,Africa,,2000,,,,,,,,15 705,15705.0,,,,2023-05-10T14:48:02+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
133,415013,MALARIA_CONF_CASES,COUNTRY,GIN,AFR,YEAR,Africa,,2021,,,,,,,,2 422 374,2422374.0,,,,2023-05-10T14:48:12+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
134,417142,MALARIA_CONF_CASES,COUNTRY,PAN,AMR,YEAR,Americas,,2016,,,,,,,,811,811.0,,,,2023-05-10T14:47:57+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
135,417650,MALARIA_CONF_CASES,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,590,590.0,,,,2023-05-10T14:48:19+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
136,421376,MALARIA_CONF_CASES,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2017,,,,,,,,51,51.0,,,,2023-05-10T14:48:07+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
137,423010,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2004,,,,,,,,11 628,11628.0,,,,2023-05-10T14:48:07+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
138,423920,MALARIA_CONF_CASES,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2019,,,,,,,,32 197,32197.0,,,,2023-05-10T14:47:58+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
139,424543,MALARIA_CONF_CASES,COUNTRY,LAO,WPR,YEAR,Western Pacific,,2014,,,,,,,,50 674,50674.0,,,,2023-05-10T14:48:04+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
140,429173,MALARIA_CONF_CASES,COUNTRY,ARM,EUR,YEAR,Europe,,2001,,,,,,,,127,127.0,,,,2023-05-10T14:48:12+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
141,432433,MALARIA_CONF_CASES,COUNTRY,GTM,AMR,YEAR,Americas,,2010,,,,,,,,7 384,7384.0,,,,2023-05-10T14:48:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
142,434226,MALARIA_CONF_CASES,GLOBAL,GLOBAL,,YEAR,,,2016,,,,,,,,130 090 416,130090416.0,,,,2023-05-10T14:48:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
143,434834,MALARIA_CONF_CASES,COUNTRY,BDI,AFR,YEAR,Africa,,2016,,,,,,,,8 793 176,8793176.0,,,,2023-05-10T14:48:18+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
144,436577,MALARIA_CONF_CASES,COUNTRY,UZB,EUR,YEAR,Europe,,2005,,,,,,,,140,140.0,,,,2023-05-10T14:47:57+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
145,438335,MALARIA_CONF_CASES,COUNTRY,SEN,AFR,YEAR,Africa,,2021,,,,,,,,536 850,536850.0,,,,2023-05-10T14:48:07+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
146,440870,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2004,,,,,,,,112,112.0,,,,2023-05-10T14:48:01+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
147,442744,MALARIA_CONF_CASES,COUNTRY,ARG,AMR,YEAR,Americas,,2012,,,,,,,,16,16.0,,,,2023-05-10T14:48:23+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
148,443316,MALARIA_CONF_CASES,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2006,,,,,,,,93 938,93938.0,,,,2023-05-10T14:48:21+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
149,445586,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2012,,,,,,,,470 941,470941.0,,,,2023-05-10T14:48:24+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
150,445689,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2011,,,,,,,,1 616,1616.0,,,,2023-05-10T14:48:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
151,455354,MALARIA_CONF_CASES,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2009,,,,,,,,77 758,77758.0,,,,2023-05-10T14:48:07+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
152,455655,MALARIA_CONF_CASES,COUNTRY,PER,AMR,YEAR,Americas,,2005,,,,,,,,87 699,87699.0,,,,2023-05-10T14:47:59+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
153,458306,MALARIA_CONF_CASES,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2015,,,,,,,,7 022,7022.0,,,,2023-05-10T14:48:09+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
154,464995,MALARIA_CONF_CASES,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2019,,,,,,,,54,54.0,,,,2023-05-10T14:48:18+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
155,465716,MALARIA_CONF_CASES,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2006,,,,,,,,5 294,5294.0,,,,2023-05-10T14:48:02+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
156,466829,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2018,,,,,,,,484,484.0,,,,2023-05-10T14:48:24+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
157,470248,MALARIA_CONF_CASES,COUNTRY,UGA,AFR,YEAR,Africa,,2012,,,,,,,,2 662 258,2662258.0,,,,2023-05-10T14:48:10+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
158,474279,MALARIA_CONF_CASES,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,1 451,1451.0,,,,2023-05-10T14:48:01+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
159,478916,MALARIA_CONF_CASES,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2009,,,,,,,,117 497,117497.0,,,,2023-05-10T14:47:57+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
160,482537,MALARIA_CONF_CASES,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2000,,,,,,,,68 107,68107.0,,,,2023-05-10T14:47:58+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
161,484469,MALARIA_CONF_CASES,COUNTRY,PER,AMR,YEAR,Americas,,2008,,,,,,,,44 522,44522.0,,,,2023-05-10T14:48:22+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
162,485003,MALARIA_CONF_CASES,COUNTRY,ZAF,AFR,YEAR,Africa,,2009,,,,,,,,6 072,6072.0,,,,2023-05-10T14:48:04+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
163,494741,MALARIA_CONF_CASES,COUNTRY,CIV,AFR,YEAR,Africa,,2021,,,,,,,,7 295 068,7295068.0,,,,2023-05-10T14:48:02+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
164,495013,MALARIA_CONF_CASES,COUNTRY,TCD,AFR,YEAR,Africa,,2020,,,,,,,,1 544 194,1544194.0,,,,2023-05-10T14:48:02+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
165,498419,MALARIA_CONF_CASES,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2008,,,,,,,,28 569,28569.0,,,,2023-05-10T14:48:07+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
166,499732,MALARIA_CONF_CASES,COUNTRY,SWZ,AFR,YEAR,Africa,,2005,,,,,,,,279,279.0,,,,2023-05-10T14:48:07+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
167,512280,MALARIA_CONF_CASES,COUNTRY,SUR,AMR,YEAR,Americas,,2016,,,,,,,,332,332.0,,,,2023-05-10T14:48:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
168,514824,MALARIA_CONF_CASES,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2005,,,,,,,,5 050,5050.0,,,,2023-05-10T14:48:08+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
169,515074,MALARIA_CONF_CASES,COUNTRY,SWZ,AFR,YEAR,Africa,,2002,,,,,,,,670,670.0,,,,2023-05-10T14:48:09+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
170,519541,MALARIA_CONF_CASES,COUNTRY,BWA,AFR,YEAR,Africa,,2008,,,,,,,,927,927.0,,,,2023-05-10T14:48:09+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
171,520362,MALARIA_CONF_CASES,COUNTRY,BEN,AFR,YEAR,Africa,,2018,,,,,,,,1 975 812,1975812.0,,,,2023-05-10T14:47:57+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
172,522976,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2006,,,,,,,,2 464 662,2464662.0,,,,2023-05-10T14:48:02+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
173,523171,MALARIA_CONF_CASES,COUNTRY,BFA,AFR,YEAR,Africa,,2009,,,,,,,,182 527,182527.0,,,,2023-05-10T14:48:11+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
174,531632,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,1 796,1796.0,,,,2023-05-10T14:48:17+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
175,535532,MALARIA_CONF_CASES,COUNTRY,RWA,AFR,YEAR,Africa,,2006,,,,,,,,573 686,573686.0,,,,2023-05-10T14:48:02+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
176,539447,MALARIA_CONF_CASES,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2005,,,,,,,,92 957,92957.0,,,,2023-05-10T14:48:17+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
177,548406,MALARIA_CONF_CASES,COUNTRY,DOM,AMR,YEAR,Americas,,2002,,,,,,,,1 296,1296.0,,,,2023-05-10T14:48:05+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
178,549372,MALARIA_CONF_CASES,COUNTRY,CIV,AFR,YEAR,Africa,,2008,,,,,,,,3 527,3527.0,,,,2023-05-10T14:48:00+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
179,550561,MALARIA_CONF_CASES,COUNTRY,TUR,EUR,YEAR,Europe,,2013,,,,,,,,285,285.0,,,,2023-05-10T14:48:10+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
180,552316,MALARIA_CONF_CASES,COUNTRY,UGA,AFR,YEAR,Africa,,2008,,,,,,,,979 298,979298.0,,,,2023-05-10T14:48:05+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
181,553917,MALARIA_CONF_CASES,REGION,WPR,,YEAR,,,2014,,,,,,,,483 083,483083.0,,,,2023-05-10T14:48:21+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
182,555855,MALARIA_CONF_CASES,COUNTRY,VEN,AMR,YEAR,Americas,,2011,,,,,,,,45 824,45824.0,,,,2023-05-10T14:48:06+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
183,557651,MALARIA_CONF_CASES,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,16 675,16675.0,,,,2023-05-10T14:48:11+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
184,558171,MALARIA_CONF_CASES,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,31 021,31021.0,,,,2023-05-10T14:48:17+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
185,561035,MALARIA_CONF_CASES,COUNTRY,GMB,AFR,YEAR,Africa,,2009,,,,,,,,50 378,50378.0,,,,2023-05-10T14:47:59+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
186,566219,MALARIA_CONF_CASES,COUNTRY,ETH,AFR,YEAR,Africa,,2005,,,,,,,,538 942,538942.0,,,,2023-05-10T14:48:21+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
187,568554,MALARIA_CONF_CASES,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2021,,,,,,,,2 616,2616.0,,,,2023-05-10T14:48:15+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
188,570721,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2017,,,,,,,,931 744,931744.0,,,,2023-05-10T14:47:56+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
189,573417,MALARIA_CONF_CASES,REGION,SEAR,,YEAR,,,2011,,,,,,,,2 315 345,2315345.0,,,,2023-05-10T14:48:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
190,575951,MALARIA_CONF_CASES,COUNTRY,GTM,AMR,YEAR,Americas,,2009,,,,,,,,7 080,7080.0,,,,2023-05-10T14:48:05+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
191,581169,MALARIA_CONF_CASES,COUNTRY,MEX,AMR,YEAR,Americas,,2015,,,,,,,,551,551.0,,,,2023-05-10T14:48:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
192,588096,MALARIA_CONF_CASES,COUNTRY,BOL,AMR,YEAR,Americas,,2009,,,,,,,,9 743,9743.0,,,,2023-05-10T14:48:01+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
193,590184,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2012,,,,,,,,20,20.0,,,,2023-05-10T14:48:11+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
194,590759,MALARIA_CONF_CASES,COUNTRY,RWA,AFR,YEAR,Africa,,2002,,,,,,,,506 028,506028.0,,,,2023-05-10T14:48:11+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
195,593011,MALARIA_CONF_CASES,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,409,409.0,,,,2023-05-10T14:48:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
196,600458,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2014,,,,,,,,470 924,470924.0,,,,2023-05-10T14:48:16+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
197,602526,MALARIA_CONF_CASES,REGION,AMR,,YEAR,,,2011,,,,,,,,494 012,494012.0,,,,2023-05-10T14:48:04+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
198,603932,MALARIA_CONF_CASES,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2021,,,,,,,,7 294,7294.0,,,,2023-05-10T14:48:05+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
199,605016,MALARIA_CONF_CASES,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,9 473,9473.0,,,,2023-05-10T14:48:17+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
200,605266,MALARIA_CONF_CASES,COUNTRY,NIC,AMR,YEAR,Americas,,2013,,,,,,,,1 196,1196.0,,,,2023-05-10T14:48:12+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
201,611623,MALARIA_CONF_CASES,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2009,,,,,,,,6 122,6122.0,,,,2023-05-10T14:48:15+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
202,612148,MALARIA_CONF_CASES,COUNTRY,HND,AMR,YEAR,Americas,,2015,,,,,,,,3 555,3555.0,,,,2023-05-10T14:47:55+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
203,617755,MALARIA_CONF_CASES,COUNTRY,ZMB,AFR,YEAR,Africa,,2020,,,,,,,,8 121 215,8121215.0,,,,2023-05-10T14:48:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
204,620359,MALARIA_CONF_CASES,COUNTRY,MLI,AFR,YEAR,Africa,,2014,,,,,,,,2 039 853,2039853.0,,,,2023-05-10T14:48:03+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
205,629480,MALARIA_CONF_CASES,COUNTRY,PRY,AMR,YEAR,Americas,,2015,,,,,,,,8,8.0,,,,2023-05-10T14:48:08+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
206,631720,MALARIA_CONF_CASES,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2003,,,,,,,,54 654,54654.0,,,,2023-05-10T14:48:13+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
207,635801,MALARIA_CONF_CASES,COUNTRY,BLZ,AMR,YEAR,Americas,,2006,,,,,,,,844,844.0,,,,2023-05-10T14:48:12+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
208,638517,MALARIA_CONF_CASES,COUNTRY,BWA,AFR,YEAR,Africa,,2019,,,,,,,,272,272.0,,,,2023-05-10T14:48:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
209,640269,MALARIA_CONF_CASES,COUNTRY,KEN,AFR,YEAR,Africa,,2021,,,,,,,,3 828 757,3828757.0,,,,2023-05-10T14:47:54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
210,648483,MALARIA_CONF_CASES,COUNTRY,GAB,AFR,YEAR,Africa,,2001,,,,,,,,53 167,53167.0,,,,2023-05-10T14:48:22+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
211,648718,MALARIA_CONF_CASES,COUNTRY,HTI,AMR,YEAR,Americas,,2007,,,,,,,,29 825,29825.0,,,,2023-05-10T14:48:05+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
212,651181,MALARIA_CONF_CASES,COUNTRY,SLV,AMR,YEAR,Americas,,2001,,,,,,,,362,362.0,,,,2023-05-10T14:48:01+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
213,654502,MALARIA_CONF_CASES,COUNTRY,RWA,AFR,YEAR,Africa,,2020,,,,,,,,2 043 392,2043392.0,,,,2023-05-10T14:48:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
214,657878,MALARIA_CONF_CASES,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2013,,,,,,,,95,95.0,,,,2023-05-10T14:48:15+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
215,663598,MALARIA_CONF_CASES,COUNTRY,NIC,AMR,YEAR,Americas,,2003,,,,,,,,6 717,6717.0,,,,2023-05-10T14:48:09+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
216,666693,MALARIA_CONF_CASES,COUNTRY,VEN,AMR,YEAR,Americas,,2004,,,,,,,,46 655,46655.0,,,,2023-05-10T14:47:58+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
217,666744,MALARIA_CONF_CASES,COUNTRY,COG,AFR,YEAR,Africa,,2018,,,,,,,,116 903,116903.0,,,,2023-05-10T14:48:18+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
218,669139,MALARIA_CONF_CASES,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2016,,,,,,,,94,94.0,,,,2023-05-10T14:48:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
219,669961,MALARIA_CONF_CASES,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,329 005,329005.0,,,,2023-05-10T14:47:58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
220,670006,MALARIA_CONF_CASES,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2013,,,,,,,,443,443.0,,,,2023-05-10T14:48:18+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
221,672152,MALARIA_CONF_CASES,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2000,,,,,,,,8 025,8025.0,,,,2023-05-10T14:48:06+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
222,678176,MALARIA_CONF_CASES,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,369 817,369817.0,,,,2023-05-10T14:48:09+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
223,678298,MALARIA_CONF_CASES,COUNTRY,HTI,AMR,YEAR,Americas,,2004,,,,,,,,10 802,10802.0,,,,2023-05-10T14:48:16+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
224,679386,MALARIA_CONF_CASES,REGION,WPR,,YEAR,,,2011,,,,,,,,277 039,277039.0,,,,2023-05-10T14:48:23+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
225,695493,MALARIA_CONF_CASES,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2005,,,,,,,,9 834,9834.0,,,,2023-05-10T14:48:16+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
226,697537,MALARIA_CONF_CASES,COUNTRY,MDG,AFR,YEAR,Africa,,2011,,,,,,,,224 498,224498.0,,,,2023-05-10T14:48:17+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
227,697560,MALARIA_CONF_CASES,COUNTRY,COD,AFR,YEAR,Africa,,2013,,,,,,,,6 719 887,6719887.0,,,,2023-05-10T14:48:14+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
