,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4826,7035571,WHS3_43,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2022,,,,,,,,38 295,38295.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4827,7036237,WHS3_43,REGION,AMR,YEAR,,,,1982,,,,,,,,99 065,99065.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4828,7037375,WHS3_43,REGION,EMR,YEAR,,,,1984,,,,,,,,99 726,99726.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4829,7037907,WHS3_43,COUNTRY,IND,YEAR,SEAR,South-East Asia,,1993,,,,,,,,47 612,47612.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4830,7041027,WHS3_43,COUNTRY,HND,YEAR,AMR,Americas,,2013,,,,,,,,25,25.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4831,7041347,WHS3_43,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4832,7042064,WHS3_43,COUNTRY,RWA,YEAR,AFR,Africa,,1983,,,,,,,,5421,5421.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4833,7042126,WHS3_43,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2011,,,,,,,,23,23.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4834,7042423,WHS3_43,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4835,7042822,WHS3_43,COUNTRY,DNK,YEAR,EUR,Europe,,2015,,,,,,,,962,962.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4836,7043102,WHS3_43,COUNTRY,AIA,YEAR,AMR,Americas,,1981,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4837,7044548,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,1991,,,,,,,,1070,1070.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4838,7048099,WHS3_43,COUNTRY,GNB,YEAR,AFR,Africa,,2002,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4839,7048562,WHS3_43,COUNTRY,NER,YEAR,AFR,Africa,,2009,,,,,,,,1354,1354.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4840,7048947,WHS3_43,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,1991,,,,,,,,91 571,91571.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4841,7049564,WHS3_43,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2019,,,,,,,,915,915.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4842,7050609,WHS3_43,COUNTRY,CUB,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4843,7054796,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,1989,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4844,7054940,WHS3_43,COUNTRY,BRB,YEAR,AMR,Americas,,1997,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4845,7055775,WHS3_43,COUNTRY,MLT,YEAR,EUR,Europe,,2023,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4846,7055963,WHS3_43,COUNTRY,CHL,YEAR,AMR,Americas,,2005,,,,,,,,1213,1213.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4847,7056847,WHS3_43,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4848,7057570,WHS3_43,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2009,,,,,,,,122,122.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4849,7061673,WHS3_43,COUNTRY,IRL,YEAR,EUR,Europe,,2010,,,,,,,,107,107.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4850,7061698,WHS3_43,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1982,,,,,,,,74 127,74127.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4851,7061889,WHS3_43,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2006,,,,,,,,24,24.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4852,7062192,WHS3_43,COUNTRY,HTI,YEAR,AMR,Americas,,1986,,,,,,,,469,469.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4853,7063289,WHS3_43,COUNTRY,ABW,YEAR,AMR,Americas,,2023,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4854,7063598,WHS3_43,COUNTRY,LUX,YEAR,EUR,Europe,,1990,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4855,7064705,WHS3_43,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,978,978.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4856,7068532,WHS3_43,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1983,,,,,,,,24 002,24002.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4857,7068634,WHS3_43,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1998,,,,,,,,7134,7134.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4858,7068753,WHS3_43,COUNTRY,LVA,YEAR,EUR,Europe,,2005,,,,,,,,25,25.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4859,7069046,WHS3_43,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2019,,,,,,,,20,20.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4860,7070599,WHS3_43,COUNTRY,LBR,YEAR,AFR,Africa,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4861,7071190,WHS3_43,COUNTRY,ZMB,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4862,7071192,WHS3_43,COUNTRY,MHL,YEAR,WPR,Western Pacific,,1997,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4863,7071650,WHS3_43,COUNTRY,BHS,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4864,7075495,WHS3_43,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,19,19.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4865,7075934,WHS3_43,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2015,,,,,,,,22 508,22508.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4866,7076345,WHS3_43,COUNTRY,TKL,YEAR,WPR,Western Pacific,,1986,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4867,7078210,WHS3_43,COUNTRY,CYM,YEAR,AMR,Americas,,1975,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
4868,7082480,WHS3_43,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1976,,,,,,,,2508,2508.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4869,7083774,WHS3_43,COUNTRY,DMA,YEAR,AMR,Americas,,1993,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4870,7084048,WHS3_43,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,1996,,,,,,,,73,73.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4871,7085009,WHS3_43,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,1986,,,,,,,,280,280.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4872,7085596,WHS3_43,COUNTRY,WLF,YEAR,WPR,Western Pacific,,1983,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4873,7088547,WHS3_43,COUNTRY,SRB,YEAR,EUR,Europe,,2006,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4874,7089368,WHS3_43,COUNTRY,CPV,YEAR,AFR,Africa,,1977,,,,,,,,116,116.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4875,7089730,WHS3_43,COUNTRY,PRT,YEAR,EUR,Europe,,1980,,,,,,,,71,71.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4876,7090648,WHS3_43,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4877,7090728,WHS3_43,COUNTRY,MLT,YEAR,EUR,Europe,,1985,,,,,,,,140,140.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4878,7091939,WHS3_43,COUNTRY,SYC,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4879,7095781,WHS3_43,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,1989,,,,,,,,225,225.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4880,7096309,WHS3_43,COUNTRY,PLW,YEAR,WPR,Western Pacific,,1985,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4881,7096592,WHS3_43,COUNTRY,BWA,YEAR,AFR,Africa,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4882,7098004,WHS3_43,COUNTRY,COD,YEAR,AFR,Africa,,1979,,,,,,,,12 183,12183.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4883,7103694,WHS3_43,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,464,464.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4884,7104672,WHS3_43,COUNTRY,SVK,YEAR,EUR,Europe,,2001,,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4885,7109036,WHS3_43,COUNTRY,PRT,YEAR,EUR,Europe,,1974,,,,,,,,201,201.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4886,7110894,WHS3_43,COUNTRY,GBR,YEAR,EUR,Europe,,2006,,,,,,,,478,478.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4887,7116512,WHS3_43,COUNTRY,MDG,YEAR,AFR,Africa,,2016,,,,,,,,321,321.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4888,7117890,WHS3_43,COUNTRY,BRA,YEAR,AMR,Americas,,1984,,,,,,,,19 221,19221.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4889,7118563,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,1995,,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4890,7119233,WHS3_43,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2006,,,,,,,,26,26.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4891,7119388,WHS3_43,COUNTRY,PRY,YEAR,AMR,Americas,,2007,,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4892,7119688,WHS3_43,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4893,7122811,WHS3_43,COUNTRY,MAC,YEAR,,,,1982,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4894,7123717,WHS3_43,REGION,AFR,YEAR,,,,1984,,,,,,,,238 446,238446.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4895,7124270,WHS3_43,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2006,,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4896,7124964,WHS3_43,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4897,7125194,WHS3_43,COUNTRY,AUT,YEAR,EUR,Europe,,2006,,,,,,,,72,72.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4898,7125809,WHS3_43,REGION,SEAR,YEAR,,,,1990,,,,,,,,156 028,156028.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4899,7130597,WHS3_43,COUNTRY,GRD,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4900,7131141,WHS3_43,COUNTRY,GMB,YEAR,AFR,Africa,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4901,7131348,WHS3_43,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,1980,,,,,,,,849 544,849544.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4902,7131361,WHS3_43,COUNTRY,JPN,YEAR,WPR,Western Pacific,,1983,,,,,,,,2459,2459.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4903,7131632,WHS3_43,COUNTRY,LVA,YEAR,EUR,Europe,,1993,,,,,,,,115,115.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4904,7132181,WHS3_43,COUNTRY,VCT,YEAR,AMR,Americas,,1984,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4905,7132191,WHS3_43,COUNTRY,GMB,YEAR,AFR,Africa,,2019,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4906,7132577,WHS3_43,COUNTRY,DNK,YEAR,EUR,Europe,,1982,,,,,,,,1327,1327.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4907,7136367,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,2006,,,,,,,,233,233.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4908,7136712,WHS3_43,COUNTRY,NRU,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4909,7136888,WHS3_43,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1978,,,,,,,,2574,2574.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4910,7137798,WHS3_43,COUNTRY,WSM,YEAR,WPR,Western Pacific,,1996,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4911,7144099,WHS3_43,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4912,7145440,WHS3_43,COUNTRY,HKG,YEAR,,,,1980,,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4913,7146056,WHS3_43,COUNTRY,GNQ,YEAR,AFR,Africa,,1984,,,,,,,,288,288.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4914,7150511,WHS3_43,COUNTRY,UGA,YEAR,AFR,Africa,,1988,,,,,,,,858,858.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4915,7150966,WHS3_43,COUNTRY,GUY,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4916,7157419,WHS3_43,REGION,EMR,YEAR,,,,1982,,,,,,,,181 909,181909.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4917,7157796,WHS3_43,COUNTRY,SVK,YEAR,EUR,Europe,,2007,,,,,,,,21,21.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4918,7159223,WHS3_43,COUNTRY,TJK,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4919,7159849,WHS3_43,COUNTRY,DOM,YEAR,AMR,Americas,,2002,,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4920,7164526,WHS3_43,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4921,7164609,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,1999,,,,,,,,6279,6279.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4922,7165201,WHS3_43,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,35,35.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4923,7165244,WHS3_43,COUNTRY,IRL,YEAR,EUR,Europe,,2012,,,,,,,,458,458.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4924,7165421,WHS3_43,COUNTRY,BWA,YEAR,AFR,Africa,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4925,7166074,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,2003,,,,,,,,27,27.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4926,7166662,WHS3_43,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2005,,,,,,,,2720,2720.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4927,7167510,WHS3_43,COUNTRY,TKM,YEAR,EUR,Europe,,1997,,,,,,,,49,49.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4928,7173008,WHS3_43,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,7,7.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4929,7173670,WHS3_43,COUNTRY,NGA,YEAR,AFR,Africa,,1993,,,,,,,,23 800,23800.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4930,7173783,WHS3_43,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4931,7174323,WHS3_43,COUNTRY,ISR,YEAR,EUR,Europe,,2012,,,,,,,,2730,2730.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4932,7178373,WHS3_43,COUNTRY,ZWE,YEAR,AFR,Africa,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4933,7180231,WHS3_43,COUNTRY,IRL,YEAR,EUR,Europe,,2011,,,,,,,,229,229.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4934,7181165,WHS3_43,COUNTRY,ERI,YEAR,AFR,Africa,,1998,,,,,,,,119,119.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4935,7184082,WHS3_43,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,1989,,,,,,,,53,53.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4936,7184810,WHS3_43,COUNTRY,HND,YEAR,AMR,Americas,,1992,,,,,,,,425,425.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4937,7185538,WHS3_43,COUNTRY,COD,YEAR,AFR,Africa,,1982,,,,,,,,7265,7265.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4938,7185712,WHS3_43,COUNTRY,UZB,YEAR,EUR,Europe,,2021,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4939,7186066,WHS3_43,COUNTRY,TUV,YEAR,WPR,Western Pacific,,1993,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4940,7187086,WHS3_43,COUNTRY,LVA,YEAR,EUR,Europe,,1999,,,,,,,,55,55.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4941,7192890,WHS3_43,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,1458,1458.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4942,7194534,WHS3_43,COUNTRY,TUV,YEAR,WPR,Western Pacific,,1983,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4943,7198286,WHS3_43,COUNTRY,DOM,YEAR,AMR,Americas,,1992,,,,,,,,71,71.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4944,7198830,WHS3_43,COUNTRY,URY,YEAR,AMR,Americas,,1998,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
