,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1608379,WHS3_62,COUNTRY,BHS,YEAR,AMR,Americas,,,1984,,,,,,,36,36.0,,,,2024-07-12T16:01:16.317+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1,1608779,WHS3_62,COUNTRY,PAN,YEAR,AMR,Americas,,,1980,,,,,,,2096,2096.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2,1609910,WHS3_62,COUNTRY,DNK,YEAR,EUR,Europe,,,2023,,,,,,,9,9.0,,,,2024-07-12T16:01:16.317+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3,1611011,WHS3_62,COUNTRY,POL,YEAR,EUR,Europe,,,1985,,,,,,,35 680,35680.0,,,,2024-07-12T16:01:16.317+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4,1613780,WHS3_62,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,1992,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
5,1614252,WHS3_62,COUNTRY,AZE,YEAR,EUR,Europe,,,1999,,,,,,,1081,1081.0,,,,2024-07-12T16:01:16.317+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6,1614681,WHS3_62,COUNTRY,CHL,YEAR,AMR,Americas,,,1992,,,,,,,1,1.0,,,,2024-07-12T16:01:16.317+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7,1615208,WHS3_62,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2010,,,,,,,73,73.0,,,,2024-07-12T16:01:16.317+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8,1311,WHS3_62,COUNTRY,MNE,YEAR,EUR,Europe,,,2023,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9,1547,WHS3_62,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,1987,,,,,,,284,284.0,,,,2024-07-12T16:01:16.317+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
10,2474,WHS3_62,COUNTRY,GNQ,YEAR,AFR,Africa,,,2011,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
11,3520,WHS3_62,COUNTRY,ZAF,YEAR,AFR,Africa,,,1995,,,,,,,8845,8845.0,,,,2024-07-12T16:01:16.317+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
12,3587,WHS3_62,COUNTRY,USA,YEAR,AMR,Americas,,,2010,,,,,,,63,63.0,,,,2024-07-12T16:01:16.317+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
13,5009,WHS3_62,COUNTRY,UGA,YEAR,AFR,Africa,,,1992,,,,,,,36 511,36511.0,,,,2024-07-12T16:01:16.317+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
14,5364,WHS3_62,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,459,459.0,,,,2024-07-12T16:01:16.317+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
15,5851,WHS3_62,COUNTRY,ESP,YEAR,EUR,Europe,,,1983,,,,,,,304 350,304350.0,,,,2024-07-12T16:01:16.317+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
16,5897,WHS3_62,COUNTRY,HKG,YEAR,,,,,1998,,,,,,,56,56.0,,,,2024-07-12T16:01:16.317+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
17,6364,WHS3_62,COUNTRY,CHE,YEAR,EUR,Europe,,,2016,,,,,,,65,65.0,,,,2024-07-12T16:01:16.317+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
18,6544,WHS3_62,COUNTRY,LSO,YEAR,AFR,Africa,,,1983,,,,,,,5239,5239.0,,,,2024-07-12T16:01:16.317+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
19,7915,WHS3_62,COUNTRY,TCA,YEAR,AMR,Americas,,,1978,,,,,,,10,10.0,,,,2024-07-12T16:01:16.317+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
20,8091,WHS3_62,COUNTRY,NLD,YEAR,EUR,Europe,,,2008,,,,,,,109,109.0,,,,2024-07-12T16:01:16.317+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
21,11519,WHS3_62,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,1978,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
22,12528,WHS3_62,COUNTRY,BMU,YEAR,AMR,Americas,,,2019,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
23,13198,WHS3_62,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,71,71.0,,,,2024-07-12T16:01:16.317+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
24,17606,WHS3_62,COUNTRY,MLT,YEAR,EUR,Europe,,,2020,,,,,,,2,2.0,,,,2024-07-12T16:01:16.317+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
25,17991,WHS3_62,COUNTRY,GIN,YEAR,AFR,Africa,,,1989,,,,,,,4152,4152.0,,,,2024-07-12T16:01:16.317+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
26,22257,WHS3_62,COUNTRY,ATG,YEAR,AMR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
27,24354,WHS3_62,REGION,WPR,YEAR,,,,,2020,,,,,,,6605,6605.0,,,,2024-07-12T16:01:16.317+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
28,24973,WHS3_62,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,1974,,,,,,,1165,1165.0,,,,2024-07-12T16:01:16.317+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
29,25115,WHS3_62,COUNTRY,BEN,YEAR,AFR,Africa,,,2017,,,,,,,97,97.0,,,,2024-07-12T16:01:16.317+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
30,25653,WHS3_62,COUNTRY,UZB,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
31,26058,WHS3_62,COUNTRY,CHE,YEAR,EUR,Europe,,,1993,,,,,,,3000,3000.0,,,,2024-07-12T16:01:16.317+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
32,29907,WHS3_62,COUNTRY,BLZ,YEAR,AMR,Americas,,,1989,,,,,,,2,2.0,,,,2024-07-12T16:01:16.317+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
33,30173,WHS3_62,COUNTRY,PYF,YEAR,WPR,Western Pacific,,,1988,,,,,,,18,18.0,,,,2024-07-12T16:01:16.317+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
34,30929,WHS3_62,REGION,AFR,YEAR,,,,,2019,,,,,,,618 595,618595.0,,,,2024-07-12T16:01:16.317+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
35,31216,WHS3_62,COUNTRY,BHS,YEAR,AMR,Americas,,,2007,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
36,31641,WHS3_62,COUNTRY,NOR,YEAR,EUR,Europe,,,1988,,,,,,,133,133.0,,,,2024-07-12T16:01:16.317+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
37,32328,WHS3_62,COUNTRY,ZAF,YEAR,AFR,Africa,,,1991,,,,,,,4777,4777.0,,,,2024-07-12T16:01:16.317+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
38,34283,WHS3_62,COUNTRY,GAB,YEAR,AFR,Africa,,,1990,,,,,,,738,738.0,,,,2024-07-12T16:01:16.317+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
39,35126,WHS3_62,COUNTRY,TTO,YEAR,AMR,Americas,,,1981,,,,,,,3601,3601.0,,,,2024-07-12T16:01:16.317+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
40,35281,WHS3_62,COUNTRY,ATG,YEAR,AMR,Americas,,,2004,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
41,35700,WHS3_62,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2002,,,,,,,17 620,17620.0,,,,2024-07-12T16:01:16.317+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
42,37222,WHS3_62,COUNTRY,VGB,YEAR,AMR,Americas,,,1982,,,,,,,1,1.0,,,,2024-07-12T16:01:16.317+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
43,37442,WHS3_62,COUNTRY,PER,YEAR,AMR,Americas,,,2000,,,,,,,1,1.0,,,,2024-07-12T16:01:16.317+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
44,38338,WHS3_62,COUNTRY,FIN,YEAR,EUR,Europe,,,1979,,,,,,,2396,2396.0,,,,2024-07-12T16:01:16.317+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
45,38685,WHS3_62,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2008,,,,,,,11 015,11015.0,,,,2024-07-12T16:01:16.317+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
46,41264,WHS3_62,COUNTRY,NAM,YEAR,AFR,Africa,,,2000,,,,,,,469,469.0,,,,2024-07-12T16:01:16.317+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
47,42325,WHS3_62,COUNTRY,MLI,YEAR,AFR,Africa,,,2020,,,,,,,498,498.0,,,,2024-07-12T16:01:16.317+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
48,42564,WHS3_62,COUNTRY,BIH,YEAR,EUR,Europe,,,1995,,,,,,,125,125.0,,,,2024-07-12T16:01:16.317+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
49,42811,WHS3_62,COUNTRY,IRL,YEAR,EUR,Europe,,,1990,,,,,,,556,556.0,,,,2024-07-12T16:01:16.317+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
50,43251,WHS3_62,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2001,,,,,,,187 008,187008.0,,,,2024-07-12T16:01:16.317+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
51,43465,WHS3_62,COUNTRY,AUT,YEAR,EUR,Europe,,,1997,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
52,43928,WHS3_62,COUNTRY,MEX,YEAR,AMR,Americas,,,1997,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
53,44682,WHS3_62,COUNTRY,ZMB,YEAR,AFR,Africa,,,2005,,,,,,,45,45.0,,,,2024-07-12T16:01:16.317+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
54,46460,WHS3_62,COUNTRY,POL,YEAR,EUR,Europe,,,2003,,,,,,,48,48.0,,,,2024-07-12T16:01:16.317+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
55,46786,WHS3_62,COUNTRY,TZA,YEAR,AFR,Africa,,,1998,,,,,,,10 023,10023.0,,,,2024-07-12T16:01:16.317+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
56,47981,WHS3_62,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,1976,,,,,,,6135,6135.0,,,,2024-07-12T16:01:16.317+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
57,48122,WHS3_62,COUNTRY,LCA,YEAR,AMR,Americas,,,2003,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
58,49827,WHS3_62,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2013,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
59,51551,WHS3_62,REGION,AMR,YEAR,,,,,1980,,,,,,,257 790,257790.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
60,54115,WHS3_62,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2016,,,,,,,68 161,68161.0,,,,2024-07-12T16:01:16.317+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
61,55789,WHS3_62,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1980,,,,,,,8727,8727.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
62,55833,WHS3_62,COUNTRY,CAF,YEAR,AFR,Africa,,,2013,,,,,,,596,596.0,,,,2024-07-12T16:01:16.317+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
63,56496,WHS3_62,COUNTRY,BIH,YEAR,EUR,Europe,,,2000,,,,,,,43,43.0,,,,2024-07-12T16:01:16.317+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
64,56574,WHS3_62,COUNTRY,BWA,YEAR,AFR,Africa,,,2000,,,,,,,2672,2672.0,,,,2024-07-12T16:01:16.317+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
65,56664,WHS3_62,COUNTRY,DEU,YEAR,EUR,Europe,,,1988,,,,,,,17,17.0,,,,2024-07-12T16:01:16.317+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
66,58457,WHS3_62,COUNTRY,CUW,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
67,62881,WHS3_62,COUNTRY,PRY,YEAR,AMR,Americas,,,1986,,,,,,,610,610.0,,,,2024-07-12T16:01:16.317+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
68,63780,WHS3_62,COUNTRY,TON,YEAR,WPR,Western Pacific,,,1977,,,,,,,84,84.0,,,,2024-07-12T16:01:16.317+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
69,63961,WHS3_62,COUNTRY,CMR,YEAR,AFR,Africa,,,1987,,,,,,,16 654,16654.0,,,,2024-07-12T16:01:16.317+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
70,64029,WHS3_62,COUNTRY,COL,YEAR,AMR,Americas,,,2012,,,,,,,1,1.0,,,,2024-07-12T16:01:16.317+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
71,64546,WHS3_62,COUNTRY,SLE,YEAR,AFR,Africa,,,1990,,,,,,,830,830.0,,,,2024-07-12T16:01:16.317+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
72,66116,WHS3_62,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2002,,,,,,,21,21.0,,,,2024-07-12T16:01:16.317+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
73,66527,WHS3_62,COUNTRY,GAB,YEAR,AFR,Africa,,,1980,,,,,,,1641,1641.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
74,67776,WHS3_62,COUNTRY,BGR,YEAR,EUR,Europe,,,1984,,,,,,,292,292.0,,,,2024-07-12T16:01:16.317+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
75,68210,WHS3_62,COUNTRY,GUM,YEAR,WPR,Western Pacific,,,1978,,,,,,,28,28.0,,,,2024-07-12T16:01:16.317+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
76,69684,WHS3_62,COUNTRY,HND,YEAR,AMR,Americas,,,1996,,,,,,,4,4.0,,,,2024-07-12T16:01:16.317+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
77,69723,WHS3_62,COUNTRY,NIC,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
78,70294,WHS3_62,COUNTRY,DOM,YEAR,AMR,Americas,,,1997,,,,,,,1,1.0,,,,2024-07-12T16:01:16.317+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
79,70361,WHS3_62,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,1993,,,,,,,601,601.0,,,,2024-07-12T16:01:16.317+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
80,72993,WHS3_62,COUNTRY,USA,YEAR,AMR,Americas,,,1980,,,,,,,13 506,13506.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
81,73072,WHS3_62,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,1984,,,,,,,39 713,39713.0,,,,2024-07-12T16:01:16.317+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
82,73680,WHS3_62,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,112,112.0,,,,2024-07-12T16:01:16.317+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
83,76052,WHS3_62,COUNTRY,TTO,YEAR,AMR,Americas,,,1989,,,,,,,2170,2170.0,,,,2024-07-12T16:01:16.317+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
84,77004,WHS3_62,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,1984,,,,,,,1634,1634.0,,,,2024-07-12T16:01:16.317+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
85,77380,WHS3_62,COUNTRY,DOM,YEAR,AMR,Americas,,,1980,,,,,,,9760,9760.0,,,,2024-07-12T16:01:16.317+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
86,77664,WHS3_62,COUNTRY,MHL,YEAR,WPR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
87,77905,WHS3_62,COUNTRY,CUB,YEAR,AMR,Americas,,,2000,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
88,78325,WHS3_62,COUNTRY,IND,YEAR,SEAR,South-East Asia,,,1976,,,,,,,157 047,157047.0,,,,2024-07-12T16:01:16.317+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
89,78590,WHS3_62,COUNTRY,GRC,YEAR,EUR,Europe,,,2022,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
90,79326,WHS3_62,REGION,AFR,YEAR,,,,,2020,,,,,,,115 369,115369.0,,,,2024-07-12T16:01:16.317+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
91,79753,WHS3_62,COUNTRY,GNB,YEAR,AFR,Africa,,,1976,,,,,,,334,334.0,,,,2024-07-12T16:01:16.317+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
92,81071,WHS3_62,GLOBAL,GLOBAL,YEAR,,,,,2018,,,,,,,360 296,360296.0,,,,2024-07-12T16:01:16.317+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
93,82506,WHS3_62,COUNTRY,MSR,YEAR,AMR,Americas,,,1984,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
94,83835,WHS3_62,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,332,332.0,,,,2024-07-12T16:01:16.317+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
95,84625,WHS3_62,COUNTRY,AGO,YEAR,AFR,Africa,,,1999,,,,,,,350,350.0,,,,2024-07-12T16:01:16.317+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
96,84825,WHS3_62,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,1978,,,,,,,440,440.0,,,,2024-07-12T16:01:16.317+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
97,85696,WHS3_62,COUNTRY,ZWE,YEAR,AFR,Africa,,,1987,,,,,,,17 675,17675.0,,,,2024-07-12T16:01:16.317+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
98,86086,WHS3_62,COUNTRY,GAB,YEAR,AFR,Africa,,,1993,,,,,,,958,958.0,,,,2024-07-12T16:01:16.317+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
99,86521,WHS3_62,COUNTRY,DMA,YEAR,AMR,Americas,,,1998,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
100,87039,WHS3_62,COUNTRY,ISR,YEAR,EUR,Europe,,,1999,,,,,,,14,14.0,,,,2024-07-12T16:01:16.317+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
101,87204,WHS3_62,COUNTRY,ECU,YEAR,AMR,Americas,,,2022,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
102,89283,WHS3_62,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2006,,,,,,,953,953.0,,,,2024-07-12T16:01:16.317+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
103,89621,WHS3_62,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,1976,,,,,,,242,242.0,,,,2024-07-12T16:01:16.317+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
104,93723,WHS3_62,COUNTRY,CMR,YEAR,AFR,Africa,,,1986,,,,,,,31 936,31936.0,,,,2024-07-12T16:01:16.317+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
105,93774,WHS3_62,COUNTRY,HRV,YEAR,EUR,Europe,,,1999,,,,,,,31,31.0,,,,2024-07-12T16:01:16.317+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
106,94197,WHS3_62,COUNTRY,FIN,YEAR,EUR,Europe,,,1989,,,,,,,1032,1032.0,,,,2024-07-12T16:01:16.317+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
107,95119,WHS3_62,COUNTRY,COK,YEAR,WPR,Western Pacific,,,1995,,,,,,,7,7.0,,,,2024-07-12T16:01:16.317+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
108,96581,WHS3_62,COUNTRY,UKR,YEAR,EUR,Europe,,,2019,,,,,,,57 282,57282.0,,,,2024-07-12T16:01:16.317+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
109,97294,WHS3_62,COUNTRY,ATG,YEAR,AMR,Americas,,,2006,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
110,97447,WHS3_62,COUNTRY,URY,YEAR,AMR,Americas,,,2004,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
111,99830,WHS3_62,COUNTRY,ZWE,YEAR,AFR,Africa,,,1989,,,,,,,47 509,47509.0,,,,2024-07-12T16:01:16.317+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
112,99957,WHS3_62,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2020,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
113,100484,WHS3_62,COUNTRY,CUB,YEAR,AMR,Americas,,,1998,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
114,100499,WHS3_62,COUNTRY,ETH,YEAR,AFR,Africa,,,2002,,,,,,,3332,3332.0,,,,2024-07-12T16:01:16.317+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
115,100654,WHS3_62,COUNTRY,NIC,YEAR,AMR,Americas,,,2005,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
116,101304,WHS3_62,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,6000,6000.0,,,,2024-07-12T16:01:16.317+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
117,102460,WHS3_62,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
118,104608,WHS3_62,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2010,,,,,,,0,0.0,,,,2024-07-12T16:01:16.317+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
119,104857,WHS3_62,COUNTRY,FRA,YEAR,EUR,Europe,,,2014,,,,,,,267,267.0,,,,2024-07-12T16:01:16.317+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
120,107616,WHS3_62,GLOBAL,GLOBAL,YEAR,,,,,2013,,,,,,,275 307,275307.0,,,,2024-07-12T16:01:16.317+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
