,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1613621,WHS3_53,COUNTRY,NIC,AMR,YEAR,Americas,,,2005,,,,,,,219,219.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1,504,WHS3_53,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,159,159.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2,18645,WHS3_53,COUNTRY,GBR,EUR,YEAR,Europe,,,2019,,,,,,,6360,6360.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3,18650,WHS3_53,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4,22567,WHS3_53,COUNTRY,LUX,EUR,YEAR,Europe,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5,30703,WHS3_53,COUNTRY,GUY,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6,36396,WHS3_53,COUNTRY,AZE,EUR,YEAR,Europe,,,2011,,,,,,,101,101.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7,46659,WHS3_53,COUNTRY,SVK,EUR,YEAR,Europe,,,2000,,,,,,,32,32.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8,48936,WHS3_53,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9,54653,WHS3_53,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10,69052,WHS3_53,COUNTRY,CYM,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
11,74181,WHS3_53,COUNTRY,RUS,EUR,YEAR,Europe,,,2017,,,,,,,4443,4443.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
12,77464,WHS3_53,COUNTRY,MLT,EUR,YEAR,Europe,,,2021,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
13,78975,WHS3_53,COUNTRY,TUR,EUR,YEAR,Europe,,,2017,,,,,,,419,419.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
14,68520,WHS3_53,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2007,,,,,,,5649,5649.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
15,86270,WHS3_53,COUNTRY,KGZ,EUR,YEAR,Europe,,,1999,,,,,,,1508,1508.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
16,89348,WHS3_53,COUNTRY,GNQ,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
17,67379,WHS3_53,COUNTRY,USA,AMR,YEAR,Americas,,,2007,,,,,,,800,800.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
18,64135,WHS3_53,COUNTRY,BOL,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
19,98374,WHS3_53,COUNTRY,GEO,EUR,YEAR,Europe,,,2021,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
20,98423,WHS3_53,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2008,,,,,,,67,67.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
21,104396,WHS3_53,COUNTRY,BRB,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
22,63731,WHS3_53,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2002,,,,,,,254 711,254711.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
23,52422,WHS3_53,COUNTRY,CHL,AMR,YEAR,Americas,,,2010,,,,,,,891,891.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24,110085,WHS3_53,COUNTRY,POL,EUR,YEAR,Europe,,,2016,,,,,,,1978,1978.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25,110781,WHS3_53,COUNTRY,ERI,AFR,YEAR,Africa,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
26,111515,WHS3_53,COUNTRY,LVA,EUR,YEAR,Europe,,,2018,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
27,111695,WHS3_53,COUNTRY,SEN,AFR,YEAR,Africa,,,2022,,,,,,,125 256,125256.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
28,115271,WHS3_53,COUNTRY,EST,EUR,YEAR,Europe,,,2017,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
29,117550,WHS3_53,COUNTRY,SVK,EUR,YEAR,Europe,,,2014,,,,,,,1559,1559.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
30,119324,WHS3_53,COUNTRY,ECU,AMR,YEAR,Americas,,,2005,,,,,,,1037,1037.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
31,122467,WHS3_53,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,2267,2267.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
32,51688,WHS3_53,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,224,224.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
33,128938,WHS3_53,COUNTRY,FIN,EUR,YEAR,Europe,,,2002,,,,,,,7,7.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
34,131598,WHS3_53,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2003,,,,,,,44 887,44887.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
35,45178,WHS3_53,COUNTRY,BDI,AFR,YEAR,Africa,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
36,43426,WHS3_53,COUNTRY,BLR,EUR,YEAR,Europe,,,2019,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
37,140846,WHS3_53,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
38,144112,WHS3_53,COUNTRY,CHL,AMR,YEAR,Americas,,,2005,,,,,,,1587,1587.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
39,37076,WHS3_53,COUNTRY,COM,AFR,YEAR,Africa,,,2017,,,,,,,64,64.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
40,146998,WHS3_53,COUNTRY,SWZ,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
41,30690,WHS3_53,COUNTRY,DMA,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
42,151174,WHS3_53,COUNTRY,MEX,AMR,YEAR,Americas,,,2007,,,,,,,7880,7880.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
43,158067,WHS3_53,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,193,193.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
44,16239,WHS3_53,COUNTRY,STP,AFR,YEAR,Africa,,,2001,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
45,16215,WHS3_53,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,2009,,,,,,,164,164.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
46,15205,WHS3_53,COUNTRY,URY,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
47,170387,WHS3_53,COUNTRY,CZE,EUR,YEAR,Europe,,,2005,,,,,,,1803,1803.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
48,173784,WHS3_53,COUNTRY,KNA,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
49,174492,WHS3_53,COUNTRY,VEN,AMR,YEAR,Americas,,,2015,,,,,,,156,156.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
50,177628,WHS3_53,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
51,15109,WHS3_53,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2002,,,,,,,14,14.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
52,14076,WHS3_53,COUNTRY,COL,AMR,YEAR,Americas,,,2019,,,,,,,15 125,15125.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
53,182630,WHS3_53,COUNTRY,ERI,AFR,YEAR,Africa,,,2006,,,,,,,1240,1240.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
54,186085,WHS3_53,COUNTRY,HUN,EUR,YEAR,Europe,,,2005,,,,,,,72,72.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
55,189404,WHS3_53,COUNTRY,MAC,,YEAR,,,,2017,,,,,,,79,79.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
56,12728,WHS3_53,COUNTRY,POL,EUR,YEAR,Europe,,,2006,,,,,,,15 115,15115.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
57,192733,WHS3_53,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2021,,,,,,,119 955,119955.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
58,1615148,WHS3_53,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,5191,5191.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
59,1611353,WHS3_53,REGION,SEAR,,YEAR,,,,2001,,,,,,,14 994,14994.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
60,194119,WHS3_53,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2007,,,,,,,176,176.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
61,199456,WHS3_53,COUNTRY,HND,AMR,YEAR,Americas,,,2021,,,,,,,248,248.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
62,202514,WHS3_53,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
63,80137,WHS3_53,COUNTRY,ZWE,AFR,YEAR,Africa,,,2019,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
64,79952,WHS3_53,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
65,74523,WHS3_53,COUNTRY,GRD,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
66,210596,WHS3_53,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,14,14.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
67,72087,WHS3_53,COUNTRY,TKL,WPR,YEAR,Western Pacific,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
68,215238,WHS3_53,COUNTRY,ESP,EUR,YEAR,Europe,,,2018,,,,,,,9129,9129.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
69,215717,WHS3_53,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2022,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
70,216067,WHS3_53,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
71,69343,WHS3_53,COUNTRY,VEN,AMR,YEAR,Americas,,,2006,,,,,,,2935,2935.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
72,216536,WHS3_53,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
73,217624,WHS3_53,COUNTRY,GTM,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
74,222306,WHS3_53,COUNTRY,HRV,EUR,YEAR,Europe,,,2008,,,,,,,110,110.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
75,69228,WHS3_53,COUNTRY,GTM,AMR,YEAR,Americas,,,2012,,,,,,,143,143.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
76,225523,WHS3_53,COUNTRY,KGZ,EUR,YEAR,Europe,,,2005,,,,,,,4752,4752.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
77,68901,WHS3_53,REGION,AMR,,YEAR,,,,2001,,,,,,,46 894,46894.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
78,229297,WHS3_53,COUNTRY,NLD,EUR,YEAR,Europe,,,2015,,,,,,,88,88.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
79,90761,WHS3_53,COUNTRY,NOR,EUR,YEAR,Europe,,,2000,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
80,93670,WHS3_53,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2020,,,,,,,129 120,129120.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
81,242026,WHS3_53,COUNTRY,LTU,EUR,YEAR,Europe,,,2018,,,,,,,19,19.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
82,243270,WHS3_53,REGION,AFR,,YEAR,,,,2005,,,,,,,18 215,18215.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
83,108146,WHS3_53,COUNTRY,LSO,AFR,YEAR,Africa,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
84,253380,WHS3_53,COUNTRY,ESP,EUR,YEAR,Europe,,,2017,,,,,,,10 082,10082.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
85,254044,WHS3_53,COUNTRY,BEN,AFR,YEAR,Africa,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
86,109389,WHS3_53,COUNTRY,KGZ,EUR,YEAR,Europe,,,2006,,,,,,,1126,1126.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
87,124136,WHS3_53,COUNTRY,NLD,EUR,YEAR,Europe,,,2014,,,,,,,39,39.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
88,258605,WHS3_53,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2022,,,,,,,73,73.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
89,259051,WHS3_53,COUNTRY,PRT,EUR,YEAR,Europe,,,2015,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
90,262404,WHS3_53,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2017,,,,,,,77 884,77884.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
91,134336,WHS3_53,COUNTRY,CUB,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
92,265917,WHS3_53,COUNTRY,COL,AMR,YEAR,Americas,,,2021,,,,,,,3300,3300.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
93,268075,WHS3_53,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
94,273093,WHS3_53,COUNTRY,PRY,AMR,YEAR,Americas,,,2017,,,,,,,1090,1090.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
95,136402,WHS3_53,COUNTRY,TUR,EUR,YEAR,Europe,,,2012,,,,,,,834,834.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
96,146188,WHS3_53,COUNTRY,PAN,AMR,YEAR,Americas,,,2011,,,,,,,111,111.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
97,149073,WHS3_53,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
98,277325,WHS3_53,COUNTRY,MNE,EUR,YEAR,Europe,,,2017,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
99,279417,WHS3_53,COUNTRY,PRT,EUR,YEAR,Europe,,,2008,,,,,,,140,140.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
100,162432,WHS3_53,COUNTRY,ISR,EUR,YEAR,Europe,,,2018,,,,,,,239,239.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
101,163657,WHS3_53,REGION,AFR,,YEAR,,,,2008,,,,,,,16 944,16944.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
102,166918,WHS3_53,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
103,286120,WHS3_53,COUNTRY,HND,AMR,YEAR,Americas,,,2019,,,,,,,10 083,10083.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
104,288185,WHS3_53,COUNTRY,MKD,EUR,YEAR,Europe,,,2017,,,,,,,32,32.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
105,209729,WHS3_53,COUNTRY,UKR,EUR,YEAR,Europe,,,2006,,,,,,,3726,3726.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
106,210017,WHS3_53,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2009,,,,,,,356 183,356183.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
107,213763,WHS3_53,COUNTRY,ARG,AMR,YEAR,Americas,,,2016,,,,,,,74,74.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
108,216348,WHS3_53,COUNTRY,USA,AMR,YEAR,Americas,,,2013,,,,,,,584,584.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
109,223667,WHS3_53,COUNTRY,JAM,AMR,YEAR,Americas,,,2004,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
110,291833,WHS3_53,COUNTRY,NLD,EUR,YEAR,Europe,,,2012,,,,,,,398,398.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
111,227651,WHS3_53,COUNTRY,SWZ,AFR,YEAR,Africa,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
112,234934,WHS3_53,COUNTRY,UKR,EUR,YEAR,Europe,,,1999,,,,,,,32 854,32854.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
113,300597,WHS3_53,COUNTRY,ARM,EUR,YEAR,Europe,,,2011,,,,,,,15,15.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
114,238043,WHS3_53,COUNTRY,ECU,AMR,YEAR,Americas,,,2017,,,,,,,1472,1472.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
115,250378,WHS3_53,COUNTRY,SLV,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
116,254701,WHS3_53,COUNTRY,MOZ,AFR,YEAR,Africa,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
117,258439,WHS3_53,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2018,,,,,,,2061,2061.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
118,311124,WHS3_53,COUNTRY,UZB,EUR,YEAR,Europe,,,2012,,,,,,,2300,2300.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
119,179871,WHS3_53,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2019,,,,,,,35 955,35955.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
120,180473,WHS3_53,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
